Age,Career_Level,Employment_Status,Income,Financial_Status,Location,Housing,Food,Transportation,Dependents,Education_Cost,Total_Invested_Amount,Emergency_Fund,Tax,Monthly_Savings,Expected_ROI,Healthcare_Cost,Debt,Cost_of_Living,Inflation_Rate,Retirement_Age,Life_Expectancy,Savings_Rate,Desired_Expenses
45,Mid-Career,Employed,11452,High Income,Urban,5726.0,1960.52,916.16,0,0.0,3932.43,29340.65,1310.42,1538.9,0.0583785851798395,916.1600000000001,1887.3,9518.84,2.51,65,86,1657.77,9225.22
37,Entry-Level,Employed,2493,Low Income,Urban,1246.5,253.57,199.44,1,2535.452994401054,560.15,8604.29,279.84,513.65,0.06928527486471586,199.44000000000003,332.69,1898.95,2.06,65,78,344.0,1220.5
41,Entry-Level,Employed,4639,Middle Income,Suburban,1855.6,570.93,278.34,4,3021.091423482051,870.78,16171.63,533.75,1400.38,0.07135989079048484,371.12,874.3,3075.99,2.1,65,86,975.94,2641.46
22,Entry-Level,Unemployed,4817,Middle Income,Suburban,1926.8,610.13,289.02,1,5280.50110534241,-46.24,11832.08,546.13,1444.92,0.09873196004695621,240.85,929.34,3066.7999999999997,3.27,65,85,1419.77,2203.33
24,Mid-Career,Unemployed,7145,Middle Income,Urban,3572.5,541.95,571.6,1,639.5365315992599,206.41,22838.29,897.3,1561.65,0.09441555343103053,357.25,2647.27,5043.3,3.22,65,82,1090.97,2576.09
42,Entry-Level,Employed,2000,Low Income,Suburban,800.0,218.23,120.0,2,3837.4091565847366,739.84,6702.95,171.59,690.18,0.0604005467960806,160.0,142.49,1298.23,2.56,65,83,304.59,764.7
23,Entry-Level,Employed,2892,Low Income,Urban,1446.0,269.85,231.36,1,2972.0535430478535,291.24,10699.15,407.03,537.76,0.12356447769488729,115.68,510.72,2062.89,2.24,65,82,401.45,1117.21
40,Mid-Career,Employed,11390,High Income,Urban,5695.0,1473.59,911.2,1,2333.0274380606097,3098.52,35475.58,1510.9,1799.31,0.05898115441873194,911.2,2116.55,8990.99,3.18,65,81,2149.55,8398.58
22,Entry-Level,Employed,3477,Low Income,Urban,1738.5,393.13,278.16,1,4770.512641731921,358.9,12560.95,330.81,736.4,0.09699916423175993,139.08,735.07,2548.87,2.15,65,89,524.57,2136.64
45,Mid-Career,Employed,4502,Middle Income,Urban,2251.0,309.06,360.16,0,0.0,1563.46,9883.21,335.93,1245.85,0.05906501092194595,360.16,811.06,3280.3799999999997,2.61,65,87,684.05,1832.46
22,Entry-Level,Unemployed,2995,Low Income,Urban,1497.5,752.13,239.6,0,0.0,177.54,11291.92,300.87,204.9,0.11526289993147915,149.75,913.65,2638.98,3.18,65,89,630.47,1259.2
41,Entry-Level,Employed,4340,Middle Income,Urban,2170.0,922.8,347.2,1,2635.6788322841517,1374.11,13199.9,499.74,400.26,0.030254204135851424,347.20000000000005,404.75,3787.2,2.08,65,81,554.53,1737.92
42,Entry-Level,Unemployed,4046,Middle Income,Urban,2023.0,449.3,323.68,2,3562.4233651681307,748.61,9739.77,694.32,555.7,0.018111249465701938,404.6,639.22,3200.58,2.91,65,87,1137.39,1085.22
26,Mid-Career,Unemployed,6783,Middle Income,Urban,3391.5,1109.84,542.64,0,0.0,1092.25,21582.4,887.66,851.36,0.09807068649642263,339.15,1291.93,5383.13,2.76,65,85,957.84,4258.86
41,Late-Career,Employed,13165,High Income,Urban,6582.5,2249.55,1053.2,4,4170.042664575596,2585.17,33541.08,1103.86,2175.89,0.05137997788334121,1053.2,1488.69,10938.45,2.48,65,85,3377.77,6989.46
38,Late-Career,Employed,13041,High Income,Rural,3912.3,2732.8,521.64,0,0.0,2796.67,36528.55,1385.04,4489.22,0.04648124670392345,1043.28,1667.7,8210.02,2.0,65,86,3894.68,10517.11
28,Entry-Level,Employed,2577,Low Income,Urban,1288.5,281.07,206.16,0,0.0,292.99,7757.67,306.5,494.77,0.10126789194894938,103.08,290.91,1878.81,2.14,65,80,669.77,611.96
22,Mid-Career,Employed,12346,High Income,Urban,6173.0,2526.06,987.68,2,-60.55827185957514,294.35,44495.4,1544.16,1115.1,0.1049615430707159,493.84,3749.98,10180.58,2.64,65,87,3132.05,8361.1
22,Entry-Level,Employed,3177,Low Income,Suburban,1270.8,389.52,190.62,0,0.0,233.29,6365.62,297.7,1028.36,0.07879770455072942,127.08,597.38,1978.02,1.79,65,85,761.87,2193.85
39,Entry-Level,Unemployed,4717,Middle Income,Rural,1415.1,392.49,188.68,1,1182.9949769756179,852.18,6825.88,553.31,2167.42,0.09247687488538514,471.7,1006.02,2467.97,2.57,65,80,993.82,3350.27
22,Late-Career,Employed,20000,High Income,Urban,10000.0,3724.14,1600.0,0,0.0,3050.32,72793.44,2112.94,2562.92,0.18527781184031378,800.0,3291.36,16124.14,2.77,65,79,5178.8,11736.94
36,Entry-Level,Unemployed,4498,Middle Income,Suburban,1799.2,964.99,269.88,0,0.0,1807.28,18067.98,440.47,1023.46,0.061847629179979394,449.8,710.92,3483.8700000000003,2.99,65,79,840.99,3096.47
31,Entry-Level,Employed,3068,Low Income,Suburban,1227.2,857.19,184.08,5,3692.625420449773,428.96,7460.43,384.09,415.44,0.11059117745245003,245.44000000000003,311.26,2513.9100000000003,1.8,65,86,746.33,1828.11
43,Entry-Level,Employed,3903,Low Income,Suburban,1561.2,351.32,234.18,5,1739.9031373033179,1101.16,8280.24,528.77,1227.53,0.001763921105654681,312.24,158.15,2458.9399999999996,3.16,65,81,996.78,1708.42
31,Entry-Level,Employed,3475,Low Income,Urban,1737.5,642.69,278.0,3,1531.6762677579718,316.72,14908.13,475.45,341.36,0.09220939409676794,278.0,1030.89,2936.19,3.35,65,82,783.35,1702.12
31,Entry-Level,Employed,2596,Low Income,Suburban,1038.4,336.21,155.76,3,107.0035929186256,291.91,4922.92,341.34,724.29,0.07503788596801611,207.68000000000004,521.14,1738.0500000000002,2.71,65,79,484.25,1261.17
43,Mid-Career,Employed,8473,Middle Income,Urban,4236.5,1602.82,677.84,2,2069.848107597988,1842.74,36676.34,932.48,1023.36,0.10038398505422529,677.84,969.1,7195.0,1.98,65,86,1901.4,6139.29
39,Mid-Career,Unemployed,3962,Low Income,Suburban,1584.8,303.0,237.72,2,5169.001060581852,1278.24,9719.7,532.06,1304.42,0.07805356285398496,396.2,642.1,2521.72,2.34,65,84,719.23,2939.46
38,Late-Career,Employed,20000,High Income,Suburban,8000.0,1737.23,1200.0,2,2949.622632941041,8235.87,46207.61,2523.62,6539.15,0.06647264945025955,1600.0,3121.1,12537.23,2.48,65,80,3456.18,13443.64
40,Late-Career,Employed,12676,High Income,Urban,6338.0,1409.65,1014.08,0,0.0,2320.58,34425.2,1555.08,2359.19,0.05957335236737825,1014.0799999999999,681.25,9775.81,2.64,65,83,3034.43,7088.36
22,Entry-Level,Employed,3701,Low Income,Rural,1110.3,569.76,148.04,1,6329.28364393255,281.28,7113.78,398.84,1474.06,0.022651214495784097,148.04000000000002,478.76,1976.1399999999999,2.51,65,84,767.25,893.36
44,Entry-Level,Employed,3783,Low Income,Urban,1891.5,446.19,302.64,1,3527.5111696451513,479.5,10343.25,416.37,726.3,0.10296478403915281,302.64000000000004,645.23,2942.97,2.64,65,89,903.34,2548.0
42,Entry-Level,Unemployed,3241,Low Income,Rural,972.3,592.95,129.64,3,1882.4008558753187,844.86,9583.6,393.71,1152.4,0.048263146409516275,324.1,138.59,2018.9899999999998,2.45,65,83,672.93,2162.55
22,Mid-Career,Employed,9260,Middle Income,Urban,4630.0,1864.45,740.8,1,3934.5044303655795,1230.95,37416.27,1563.06,461.69,0.14040019004203438,370.40000000000003,2093.79,7605.65,2.63,65,87,2087.89,5488.67
32,Entry-Level,Employed,3025,Low Income,Urban,1512.5,544.44,242.0,2,1911.407707371416,337.62,11515.78,381.23,344.83,0.11119367191273029,242.0,712.5,2540.94,2.27,65,88,816.5,1881.25
34,Mid-Career,Employed,10113,High Income,Urban,5056.5,2335.49,809.04,6,1991.1546334056611,1514.63,44254.79,1089.94,822.03,0.05563979211069109,809.04,1169.21,9010.07,2.33,65,87,1940.63,4330.84
33,Mid-Career,Employed,3462,Low Income,Rural,1038.6,591.28,138.48,2,-39.78559923796956,445.83,6669.09,357.81,1335.83,0.033109700778100576,276.96,424.11,2045.32,2.21,65,83,622.54,1725.79
39,Mid-Career,Employed,7879,Middle Income,Urban,3939.5,702.45,630.32,0,0.0,2424.43,25592.28,867.99,1738.74,0.06366483820917437,630.32,1725.27,5902.589999999999,3.46,65,85,1745.11,3363.6
52,Mid-Career,Employed,13316,High Income,Urban,6658.0,2905.14,1065.28,1,2227.9948487011216,5400.56,46554.59,2177.78,509.8,0.02664983754351976,1065.28,319.1,11693.7,3.23,65,85,946.22,7013.52
47,Entry-Level,Unemployed,2499,Low Income,Urban,1249.5,299.24,199.92,3,3364.1964916317243,475.52,9350.65,279.93,470.41,0.04493622174423067,249.9,264.38,1998.5600000000002,2.78,65,82,588.37,1703.21
22,Late-Career,Employed,11611,High Income,Suburban,4644.4,2270.19,696.66,1,928.076142786721,1494.2,29895.23,1603.91,2395.84,0.0997338720313128,464.44,1334.68,8075.69,3.16,65,81,1821.7,7150.16
42,Mid-Career,Employed,9041,Middle Income,Suburban,3616.4,2067.56,542.46,2,3871.895259430945,3166.65,30693.36,1016.94,1797.64,0.06415676766728141,723.2800000000001,545.21,6949.7,2.9,65,88,2565.79,3556.23
50,Entry-Level,Employed,3679,Low Income,Urban,1839.5,635.86,294.32,2,1476.1175237298326,1549.63,15639.38,460.7,448.62,0.03486603319223939,294.32,100.25,3064.0000000000005,2.59,65,82,881.07,3034.47
39,Late-Career,Employed,16753,High Income,Urban,8376.5,1259.69,1340.24,2,2716.5825565963514,2524.36,46171.82,2275.64,3500.93,0.03925347603397314,1340.24,2902.2,12316.67,1.75,65,86,4117.96,9649.05
48,Mid-Career,Employed,8967,Middle Income,Urban,4483.5,933.37,717.36,0,0.0,2538.75,19628.72,973.47,1859.3,0.04430866014794954,717.3600000000001,590.65,6851.59,2.37,65,89,2214.71,4025.22
59,Late-Career,Employed,18173,High Income,Urban,9086.5,3927.86,1453.84,1,4581.518624465059,5966.43,65803.58,1947.74,1757.06,0.03251928195678333,1453.8400000000001,918.96,15922.04,2.33,65,87,3217.35,9174.43
47,Mid-Career,Employed,10829,High Income,Urban,5414.5,1532.78,866.32,0,0.0,3138.18,31550.67,1658.76,1356.64,0.06489569239206999,866.3200000000002,1722.51,8679.92,1.93,65,83,2024.97,5054.66
37,Mid-Career,Employed,8729,Middle Income,Suburban,3491.6,1344.08,523.74,2,-536.2620654134366,456.71,26886.47,1219.37,2150.21,0.07224313613911103,698.32,1991.11,6057.74,1.76,65,80,1007.37,5097.07
47,Entry-Level,Unemployed,3258,Low Income,Urban,1629.0,612.31,260.64,3,8985.621140121282,1140.66,14644.16,442.48,313.57,0.0420225237824534,325.8,594.88,2827.75,2.75,65,80,895.06,1145.45
36,Entry-Level,Employed,4172,Middle Income,Urban,2086.0,771.05,333.76,3,6491.717940546272,1885.47,14220.88,566.33,414.86,0.0009235302919875094,333.76,1188.75,3524.5700000000006,2.66,65,78,565.69,2478.8
35,Mid-Career,Employed,13199,High Income,Urban,6599.5,2163.84,1055.92,4,4445.349649776597,4113.68,43190.71,1705.2,1674.54,0.04953791386231007,1055.92,2267.68,10875.18,1.92,65,82,2630.01,8922.68
30,Mid-Career,Employed,7102,Middle Income,Rural,2130.6,991.2,284.08,1,1493.5924368180583,807.01,16905.95,1138.84,2557.28,0.06442443012283391,568.1600000000001,972.5,3974.04,2.13,65,83,1855.41,4608.85
53,Entry-Level,Employed,2525,Low Income,Rural,757.5,339.28,101.0,0,0.0,627.94,3965.24,305.22,1022.0,0.0571511821817878,202.0,103.0,1399.78,3.08,65,85,698.7,1489.07
25,Entry-Level,Employed,4607,Middle Income,Rural,1382.1,888.67,184.28,0,0.0,207.62,9232.26,606.03,1545.92,0.12461822427726015,184.28,629.28,2639.3300000000004,2.06,65,88,863.62,2931.65
53,Late-Career,Employed,14398,High Income,Urban,7199.0,2558.21,1151.84,0,0.0,5629.56,62802.72,1309.96,2178.99,0.03668406221068455,1151.84,1905.6,12060.89,2.59,65,86,1651.39,8766.24
40,Late-Career,Employed,4136,Middle Income,Urban,2068.0,567.19,330.88,1,3525.0057817036677,1505.52,14859.5,428.08,741.85,0.11471920318766976,330.88000000000005,270.47,3296.9500000000003,2.41,65,84,874.99,2924.14
22,Mid-Career,Employed,10042,High Income,Urban,5021.0,2049.63,803.36,1,1431.6722832803343,426.17,23939.54,963.87,1204.14,0.10694585440652558,401.68000000000006,2400.18,8275.67,2.75,65,78,2175.67,5162.32
39,Entry-Level,Employed,2964,Low Income,Urban,1482.0,425.48,237.12,5,2058.489801750436,693.24,7750.32,431.21,388.19,0.04740227524854569,237.12,300.54,2381.72,2.07,65,84,655.63,1224.04
22,Entry-Level,Employed,3409,Low Income,Suburban,1363.6,366.18,204.54,0,0.0,276.55,9765.44,235.05,1239.63,0.054186376139927335,136.35999999999999,1196.83,2070.68,2.55,65,87,629.72,2061.94
42,Entry-Level,Unemployed,3831,Low Income,Suburban,1532.4,429.27,229.86,2,6200.195693640957,1119.45,11600.2,428.9,1210.57,0.09561277198955416,383.1,302.78,2574.63,2.58,65,86,739.75,2729.85
45,Late-Career,Employed,15952,High Income,Rural,4785.6,1612.16,638.08,2,6056.663126972491,5662.28,38834.87,959.13,7957.03,0.09659125192642479,1276.16,1122.88,8312.0,2.62,65,81,2636.83,7839.04
27,Entry-Level,Employed,4209,Middle Income,Rural,1262.7,574.02,168.36,0,0.0,204.85,7772.75,435.1,1768.82,0.13074659298297792,168.36,441.67,2173.44,2.54,65,88,875.2,3323.59
36,Mid-Career,Employed,6193,Middle Income,Urban,3096.5,1310.97,495.44,0,0.0,2550.49,28402.98,682.35,607.74,0.06506367391398597,495.44,633.81,5398.349999999999,2.67,65,89,1486.87,3760.63
58,Entry-Level,Employed,4013,Middle Income,Suburban,1605.2,440.41,240.78,0,0.0,634.3,10651.93,592.71,1133.9,0.03943493875340792,321.04,192.96,2607.4300000000003,3.6,65,84,855.42,2765.97
28,Mid-Career,Employed,6721,Middle Income,Urban,3360.5,1071.49,537.68,0,0.0,541.55,25293.72,859.83,891.5,0.12366262131656341,268.84000000000003,1170.72,5238.51,3.78,65,86,1329.43,2525.38
22,Mid-Career,Employed,9716,Middle Income,Urban,4858.0,1138.38,777.28,0,0.0,866.67,32447.3,1004.02,1938.32,0.13082658141025472,388.64000000000004,3513.23,7162.3,2.18,65,78,2489.15,6496.46
52,Late-Career,Employed,18076,High Income,Suburban,7230.4,2476.13,1084.56,1,3279.9641926427075,6541.45,36346.77,2554.49,4730.42,0.04282352663979653,1446.08,3012.02,12237.169999999998,1.34,65,89,3847.04,11210.63
58,Entry-Level,Employed,2564,Low Income,Urban,1282.0,191.01,205.12,1,3107.794694066413,607.86,9883.08,308.59,577.28,0.046289391096964734,205.12,212.32,1883.25,2.8,65,87,516.77,2222.46
35,Entry-Level,Employed,4585,Middle Income,Urban,2292.5,637.19,366.8,2,347.4756761016861,2711.62,11104.64,553.64,734.87,0.06720261902555125,366.8,509.18,3663.2900000000004,2.59,65,86,934.8,2876.61
47,Entry-Level,Employed,2964,Low Income,Urban,1482.0,415.89,237.12,2,4114.817113702371,510.67,8037.56,284.39,544.6,0.06834918062726332,237.12,188.65,2372.1299999999997,3.03,65,81,413.42,1920.9
51,Late-Career,Employed,19040,High Income,Suburban,7616.0,3370.35,1142.4,0,0.0,3649.61,65991.12,1907.8,5003.45,0.03962085321867231,1523.2,149.1,13651.95,2.64,65,89,2770.25,8129.87
26,Late-Career,Employed,16836,High Income,Suburban,6734.4,2713.36,1010.16,1,4364.677564119318,1608.51,50781.47,1742.49,4635.59,0.05629427115255886,673.44,2172.77,11131.36,2.53,65,85,3262.62,10061.29
29,Mid-Career,Employed,13014,High Income,Urban,6507.0,1172.31,1041.12,0,0.0,2349.22,48088.35,1573.77,2719.8,0.08125682251667155,520.5600000000001,3514.16,9240.99,3.06,65,80,2122.96,9394.37
49,Mid-Career,Employed,6829,Middle Income,Rural,2048.7,1394.55,273.16,3,4208.103289843246,1477.66,16899.29,830.12,2282.47,0.07991909856452811,546.32,1047.41,4262.73,3.13,65,79,1350.35,3400.87
55,Mid-Career,Employed,6452,Middle Income,Urban,3226.0,1035.64,516.16,1,2179.9411769221783,1764.09,19736.99,973.49,700.71,0.06698040456817426,516.1600000000001,238.78,5293.96,1.81,65,89,1566.77,2859.65
41,Entry-Level,Employed,3480,Low Income,Urban,1740.0,556.52,278.4,2,2858.3263041678197,1418.9,14845.8,444.4,460.68,0.04033793705711701,278.40000000000003,148.5,2853.32,2.09,65,85,818.8,2962.59
24,Late-Career,Employed,13484,High Income,Suburban,5393.6,2016.41,809.04,0,0.0,1582.03,25551.03,887.9,4377.05,0.10723228236409886,539.36,5044.43,8758.41,2.45,65,85,2961.46,6854.66
58,Mid-Career,Employed,9899,Middle Income,Suburban,3959.6,1228.59,593.94,0,0.0,2638.48,32197.16,1239.88,2876.99,0.04438023605328097,791.9200000000001,344.85,6574.049999999999,2.55,65,80,2397.91,6788.28
28,Entry-Level,Employed,2000,Low Income,Rural,600.0,321.78,80.0,1,4996.43531194346,47.03,3699.03,182.0,816.22,0.12497201615771679,80.0,406.85,1081.78,2.39,65,85,503.03,956.64
30,Mid-Career,Unemployed,4338,Middle Income,Urban,2169.0,753.86,347.04,1,4287.337506044982,767.26,18135.55,436.75,631.35,0.09314917622027083,433.8,757.59,3703.7000000000003,2.72,65,88,1083.24,2100.95
39,Entry-Level,Employed,2432,Low Income,Suburban,972.8,152.38,145.92,3,7154.6868791399065,980.2,4344.1,252.34,908.56,0.04713699179754689,194.56,484.27,1465.6599999999999,3.0,65,88,604.29,1292.8
53,Entry-Level,Employed,4450,Middle Income,Suburban,1780.0,547.63,267.0,2,7412.937959769344,1909.7,12300.25,474.96,1380.41,0.050550545489425516,356.0,679.37,2950.63,3.36,65,83,623.26,2830.01
45,Mid-Career,Employed,12631,High Income,Rural,3789.3,1733.64,505.24,4,3159.29916522785,4177.08,34145.56,1168.33,5434.49,0.05338378960955456,1010.48,1029.03,7038.66,2.79,65,87,1331.85,9160.25
39,Entry-Level,Employed,3395,Low Income,Urban,1697.5,552.73,271.6,1,-4673.311096918739,1117.54,11148.05,421.22,451.95,0.07760972920448263,271.6,847.85,2793.43,2.07,65,86,546.56,1581.66
40,Mid-Career,Employed,6993,Middle Income,Suburban,2797.2,1466.19,419.58,4,5473.664932254533,2247.63,24537.36,641.85,1668.18,0.06666116870134095,559.4399999999999,51.94,5242.409999999999,2.43,65,87,1238.88,5021.64
35,Entry-Level,Employed,3570,Low Income,Suburban,1428.0,397.74,214.2,1,1919.2473220258912,1245.62,11044.27,453.87,1076.19,0.05369443625095712,285.6,861.06,2325.54,2.46,65,83,879.75,2037.58
41,Entry-Level,Employed,4661,Middle Income,Urban,2330.5,583.1,372.88,1,1397.0321563379864,1424.02,17120.86,767.85,606.67,0.06463037544092923,372.88000000000005,126.02,3659.36,2.76,65,85,909.71,2440.5
22,Entry-Level,Employed,2572,Low Income,Urban,1286.0,319.89,205.76,0,0.0,113.05,10464.07,240.26,520.09,0.06155755060665922,102.88,1013.24,1914.5299999999997,2.69,65,79,452.7,1630.45
31,Entry-Level,Employed,3738,Low Income,Urban,1869.0,410.89,299.04,4,2106.7139063707873,55.18,11193.85,427.29,731.78,0.09784880961145095,299.04,448.59,2877.97,3.53,65,78,778.16,2857.21
37,Mid-Career,Employed,10425,High Income,Suburban,4170.0,1382.78,625.5,4,4224.539620210785,4708.05,21743.69,724.86,3521.86,0.06805313963294321,834.0,2530.96,7012.28,2.27,65,87,2364.3,6539.94
22,Entry-Level,Unemployed,4001,Middle Income,Rural,1200.3,754.35,160.04,0,0.0,31.42,6647.39,456.04,1430.27,0.12371853156519932,200.05,1069.77,2314.7400000000002,2.69,65,87,955.39,1764.51
39,Mid-Career,Employed,8068,Middle Income,Suburban,3227.2,785.08,484.08,2,844.5585084167969,2428.49,16813.6,1071.87,2499.77,0.068539673677242,645.44,935.46,5141.799999999999,3.68,65,79,1446.99,4614.32
32,Mid-Career,Employed,10503,High Income,Suburban,4201.2,1800.12,630.18,1,3686.317108394833,1515.89,22743.34,1411.74,2459.76,0.04292121290705675,840.24,1458.81,7471.74,2.21,65,89,1598.02,6662.33
56,Mid-Career,Employed,2000,Low Income,Suburban,800.0,129.81,120.0,2,4245.888060826616,537.81,4906.65,243.09,707.1,0.05143304274330014,160.0,55.4,1209.81,2.57,65,81,322.14,922.02
53,Late-Career,Employed,18389,High Income,Urban,9194.5,2242.23,1471.12,1,4283.083289872024,6256.89,45885.29,2533.73,2947.42,0.05036385908587025,1471.1200000000001,1512.6,14378.97,2.03,65,87,3788.25,10888.79
29,Mid-Career,Employed,5537,Middle Income,Urban,2768.5,739.33,442.96,0,0.0,889.57,12313.83,946.39,639.82,0.08612112170221328,221.48000000000002,650.01,4172.27,2.54,65,86,816.08,2448.75
33,Entry-Level,Unemployed,2000,Low Income,Urban,1000.0,467.49,160.0,4,1043.4687014675198,253.29,5058.19,308.49,64.02,0.11365527009606474,200.0,568.6,1827.49,2.11,65,84,494.83,1290.26
34,Entry-Level,Employed,4011,Middle Income,Urban,2005.5,546.54,320.88,0,0.0,277.3,15785.86,439.4,698.68,0.09273135705464836,320.88000000000005,541.31,3193.8,3.02,65,86,593.09,3087.21
29,Entry-Level,Employed,4873,Middle Income,Urban,2436.5,194.62,389.84,1,3479.74550456945,780.23,14423.12,443.34,1408.7,0.08230722277998595,194.92000000000002,928.38,3215.88,2.57,65,86,595.11,2621.0
37,Mid-Career,Employed,7087,Middle Income,Suburban,2834.8,354.74,425.22,3,5970.954738545099,2761.45,14727.46,792.87,2679.37,0.07190646575785328,566.96,1177.58,4181.72,2.03,65,86,1472.45,4690.25
25,Entry-Level,Unemployed,4452,Middle Income,Urban,2226.0,675.37,356.16,0,0.0,505.09,18511.51,449.92,744.55,0.030854284822111347,222.6,896.76,3480.1299999999997,2.92,65,85,828.96,3133.08
22,Mid-Career,Employed,12336,High Income,Urban,6168.0,2228.97,986.88,0,0.0,678.38,30127.69,1591.68,1360.47,0.13710615680554675,493.44,2808.0,9877.289999999999,2.59,65,83,2757.84,5990.95
42,Mid-Career,Employed,11444,High Income,Urban,5722.0,1931.44,915.52,1,334.6431179495926,4029.7,50907.9,1102.93,1772.11,0.07236578606621416,915.5200000000001,1435.67,9484.480000000001,2.98,65,88,2003.23,7020.87
42,Entry-Level,Unemployed,5139,Middle Income,Urban,2569.5,813.91,411.12,3,-304.48535470697925,2218.08,18399.2,609.2,735.27,0.06833318121097187,513.9,612.68,4308.429999999999,1.93,65,87,1131.38,3704.05
25,Mid-Career,Employed,9726,Middle Income,Rural,2917.8,2024.11,389.04,0,0.0,880.89,18926.97,1330.13,3064.92,0.08417909986839675,389.04,2852.94,5719.99,2.68,65,84,2435.0,7737.27
45,Entry-Level,Unemployed,3575,Low Income,Rural,1072.5,439.8,143.0,2,4089.2491489986774,335.55,8338.09,421.8,1497.9,0.06381847463510212,357.5,550.91,2012.8,2.89,65,79,603.58,1817.02
27,Entry-Level,Employed,2000,Low Income,Suburban,800.0,389.49,120.0,0,0.0,47.02,6927.39,202.15,488.36,0.06307064509584223,80.0,539.61,1389.49,2.29,65,88,451.26,761.88
38,Mid-Career,Employed,6761,Middle Income,Urban,3380.5,462.45,540.88,7,4842.051679461987,2890.09,18797.99,970.18,1406.99,0.05551518088903627,540.88,914.66,4924.71,1.87,65,78,1959.26,4310.44
44,Mid-Career,Employed,4970,Middle Income,Suburban,1988.0,520.62,298.2,5,2040.562206467728,1950.59,15675.8,409.63,1753.55,0.05578330562690839,397.6,274.92,3204.4199999999996,2.48,65,82,1185.67,2904.09
